wave,symptom,fault_domain,mechanism,discriminator,fix
4211.5142,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.546 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4210.969 (depth 0.652) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4211.6465,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4211.8058,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4212.0819,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4213.4262,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4214.3518,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.456 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4213.896 (depth 0.381) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4214.4799,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.584 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4213.896 (depth 0.381) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4214.8294,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.596 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4215.425 (depth 0.794) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4216.0284,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.495 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4215.533 (depth 0.939) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4216.6031,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4216.7962,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth -0.,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.892 (predicted 0.571) sits at 4216.200, -0.596 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
4218.1204,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.566 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4217.554 (depth 0.859) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4218.2051,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.517 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4218.722 (depth 0.678) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4218.9421,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.083; observed at the position is 0.032,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
4219.5908,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4219.952,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.582 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4219.370 (depth 0.893) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4220.0482,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4221.3931,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4223.2338,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4223.3398,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4223.7284,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.451 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4224.179 (depth 0.861) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4224.2948,REW -4.031 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
4224.6411,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.462 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4224.179 (depth 0.861) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4225.6588,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.199 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4225.460 (depth 0.859) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4225.7544,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.294 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4225.460 (depth 0.859) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4226.3433,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.388 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4226.731 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4227.2998,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.569 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4226.731 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4227.3656,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.595 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4226.770 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4227.7593,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4227.9643,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.533 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4227.431 (depth 0.910) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4228.7169,REW -4.478 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
4230.2703,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.501 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4229.769 (depth 0.775) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4230.5587,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.465 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4231.023 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4231.5968,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4231.9579,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.463 vs predicted 0.050 (x9.3) at the corr,ATOMIC-DATA,"log gf too weak, or an uncatalogued blend adds depth at this position","0.473 observed vs 0.050 predicted — the line is present and correctly placed, so this is not a positional error. Deeper than predicted has TWO explanations and this test does not separate them; a synthesis fit would","re-adjudicate log gf against NIST; if it holds, look for an uncatalogued blend by fitting the profile"
4232.2508,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.482 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4232.733 (depth 0.719) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4232.844,FIT-PINNED: fitted sigma 0.0036 A sits on the instrumental floor 0.0036 A. No observed fea,UNKNOWN,,,
4234.3903,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.153 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4234.543 IS in our catalogue (3 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4234.5491,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.597 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4235.146 (depth 0.701) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4235.6331,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.315 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4235.948 IS in our catalogue (2 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
