element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,4078.4221,kpno_solar_atlas,192.1923834998682,"integrated over +/-0.290 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.290 A from line separation | CONCERN: side-band 95th pct is 0.9640, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.326755998697039,,False,REW -4.327 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4079.002,kpno_solar_atlas,51.74003599997956,"integrated over +/-0.173 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.173 A from line separation | CONCERN: side-band 95th pct is 0.9530, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.896727191702146,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.167 A from the catalogued position (depth 0.718 vs 0.064 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4079.3472,kpno_solar_atlas,202.7800674997426,"integrated over +/-0.173 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.173 A from line separation | CONCERN: side-band 95th pct is 0.9669, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.303565407130181,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.105 A from the catalogued position (depth 0.840 vs 0.456 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4080.0698,kpno_solar_atlas,80.43490450017683,"integrated over +/-0.165 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404,lm0408; half-width 0.165 A from line separation | CONCERN: side-band 95th pct is 0.9565, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.705223042350116,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.146 A from the catalogued position (depth 0.797 vs 0.075 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4081.2429,kpno_solar_atlas,66.44783950002848,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404,lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9551, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.788311578332388,,False,REW -4.788 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4081.5661,kpno_solar_atlas,7.171463500005462,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9560, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.755219041824057,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.000, predicted 0.486) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4083.6297,kpno_solar_atlas,165.9898065001934,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9654, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.3909649350906195,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.852 vs predicted 0.071 (x12.0) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,4083.7065,kpno_solar_atlas,158.01156250007665,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9172, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.412365653738306,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.080 A from the catalogued position (depth 0.852 vs 0.584 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4084.1844,kpno_solar_atlas,26.256452000018754,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8716, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.1918693020815265,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth -0.000, predicted 0.199) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4085.2474,kpno_solar_atlas,135.00809099998256,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8910, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.480858565833183,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.054 A from the catalogued position (depth 0.848 vs 0.697 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4085.3826,kpno_solar_atlas,101.22646350009789,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9182, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.605938670490244,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.081 A from the catalogued position (depth 0.853 vs 0.275 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4086.1448,kpno_solar_atlas,60.26658100006089,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.7981, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.831237198499496,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.115 A from the catalogued position (depth 0.471 vs 0.312 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4086.8241,kpno_solar_atlas,73.778783000153,"integrated over +/-0.226 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.226 A from line separation | CONCERN: side-band 95th pct is 0.9553, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.743454458599306,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.113 A from the catalogued position (depth 0.527 vs 0.045 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4087.7927,kpno_solar_atlas,34.681720000022594,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9097, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.071388236084839,,True,
Fe,I,4088.3706,kpno_solar_atlas,25.986254000066438,"integrated over +/-0.157 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.157 A from line separation | CONCERN: side-band 95th pct is 0.9352, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.196806577456489,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.003, predicted 0.369) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4088.6852,kpno_solar_atlas,39.681541999910245,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9440, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.012995133999218,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.112 A from the catalogued position (depth 0.584 vs 0.067 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4090.3218,kpno_solar_atlas,36.20416550001276,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9066, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.052998935309129,,True,
Fe,I,4093.5448,kpno_solar_atlas,23.741775499986247,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9133, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.236586353675473,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.004, predicted 0.060) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4095.0328,kpno_solar_atlas,87.11415000022765,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8401, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.67216868124693,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.094 A from the catalogued position (depth 0.721 vs 0.155 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4095.2653,kpno_solar_atlas,71.87596549989482,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8376, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.755698349973883,,False,REW -4.756 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4095.3464,kpno_solar_atlas,76.0345400000294,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0408; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8746, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.731279719075039,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.084 A from the catalogued position (depth 0.338 vs 0.301 at the line) — the EW is an upper bound on a blend, not this line"
