filepath,filename,is_science_product,instrume,opt_elem,cenwave,object,date_obs,exptime,proposid,pr_inv_l,detector,wl_min_A,wl_max_A,target_confirmed,is_science_grating,flags
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360107t/y3360107t_c4f.fits,y3360107t_c4f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,1219.987548828,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360107t/y3360107t_c5f.fits,y3360107t_c5f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,1219.987548828,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360107t/y3360107t_c6f.fits,y3360107t_c6f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,1219.987548828,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360107t/y3360107t_c7f.fits,y3360107t_c7f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,1219.987548828,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360107t/y3360107t_c8f.fits,y3360107t_c8f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,1219.987548828,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0307m/z0lb0307m_c0f.fits,z0lb0307m_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,230.4001,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0307m/z0lb0307m_c1f.fits,z0lb0307m_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,230.4001,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0307m/z0lb0307m_c2f.fits,z0lb0307m_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,230.4001,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0307m/z0lb0307m_c3f.fits,z0lb0307m_c3f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,230.4001,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0307m/z0lb0307m_c4f.fits,z0lb0307m_c4f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,230.4001,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0307m/z0lb0307m_c5f.fits,z0lb0307m_c5f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,230.4001,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0309m/z0lb0309m_c0f.fits,z0lb0309m_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,115.2,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0309m/z0lb0309m_c1f.fits,z0lb0309m_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,115.2,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0309m/z0lb0309m_c2f.fits,z0lb0309m_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,115.2,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0309m/z0lb0309m_c3f.fits,z0lb0309m_c3f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,115.2,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0309m/z0lb0309m_c4f.fits,z0lb0309m_c4f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,115.2,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z0lb0309m/z0lb0309m_c5f.fits,z0lb0309m_c5f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1991-05-12,115.2,1064,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0205t/z17x0205t_c0f.fits,z17x0205t_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,136.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0205t/z17x0205t_c1f.fits,z17x0205t_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,136.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0205t/z17x0205t_c2f.fits,z17x0205t_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,136.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0205t/z17x0205t_c3f.fits,z17x0205t_c3f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,136.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0205t/z17x0205t_c4f.fits,z17x0205t_c4f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,136.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0205t/z17x0205t_c5f.fits,z17x0205t_c5f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,136.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0208t/z17x0208t_c0f.fits,z17x0208t_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,598.4,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0208t/z17x0208t_c1f.fits,z17x0208t_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,598.4,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0208t/z17x0208t_c2f.fits,z17x0208t_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,598.4,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0208t/z17x0208t_c3f.fits,z17x0208t_c3f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,598.4,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0208t/z17x0208t_c4f.fits,z17x0208t_c4f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,598.4,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0208t/z17x0208t_c5f.fits,z17x0208t_c5f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,598.4,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020at/z17x020at_c0f.fits,z17x020at_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,380.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020at/z17x020at_c1f.fits,z17x020at_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,380.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020at/z17x020at_c2f.fits,z17x020at_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,380.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020at/z17x020at_c3f.fits,z17x020at_c3f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,380.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020at/z17x020at_c4f.fits,z17x020at_c4f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,380.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020at/z17x020at_c5f.fits,z17x020at_c5f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,380.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020ct/z17x020ct_c0f.fits,z17x020ct_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,435.2,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020ct/z17x020ct_c1f.fits,z17x020ct_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,435.2,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020ct/z17x020ct_c2f.fits,z17x020ct_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,435.2,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020ct/z17x020ct_c3f.fits,z17x020ct_c3f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,435.2,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020ct/z17x020ct_c4f.fits,z17x020ct_c4f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,435.2,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x020ct/z17x020ct_c5f.fits,z17x020ct_c5f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,435.2,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0303m/z17x0303m_c0f.fits,z17x0303m_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,3264.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0303m/z17x0303m_c1f.fits,z17x0303m_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,3264.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0303m/z17x0303m_c2f.fits,z17x0303m_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,3264.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0303m/z17x0303m_c3f.fits,z17x0303m_c3f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,3264.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0303m/z17x0303m_c4f.fits,z17x0303m_c4f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,3264.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0303m/z17x0303m_c5f.fits,z17x0303m_c5f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,3264.0,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0404m/z17x0404m_c0f.fits,z17x0404m_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0404m/z17x0404m_c1f.fits,z17x0404m_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0404m/z17x0404m_c2f.fits,z17x0404m_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0404m/z17x0404m_c3f.fits,z17x0404m_c3f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0404m/z17x0404m_c4f.fits,z17x0404m_c4f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0404m/z17x0404m_c5f.fits,z17x0404m_c5f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0504m/z17x0504m_c0f.fits,z17x0504m_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0504m/z17x0504m_c1f.fits,z17x0504m_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0504m/z17x0504m_c2f.fits,z17x0504m_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0504m/z17x0504m_c3f.fits,z17x0504m_c3f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0504m/z17x0504m_c4f.fits,z17x0504m_c4f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z17x0504m/z17x0504m_c5f.fits,z17x0504m_c5f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1992-12-21,652.8,3964,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2pw0708t/z2pw0708t_c0f.fits,z2pw0708t_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-29,2056.999755859,5855,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2pw0708t/z2pw0708t_c1f.fits,z2pw0708t_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-29,2056.999755859,5855,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2pw0708t/z2pw0708t_c2f.fits,z2pw0708t_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-29,2056.999755859,5855,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2pw0708t/z2pw0708t_c3f.fits,z2pw0708t_c3f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-29,2056.999755859,5855,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2pw0708t/z2pw0708t_c4f.fits,z2pw0708t_c4f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-29,2056.999755859,5855,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2pw0708t/z2pw0708t_c5f.fits,z2pw0708t_c5f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-29,2056.999755859,5855,UNKNOWN,2,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2vs0104p/z2vs0104p_c0f.fits,z2vs0104p_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-19,1414.400024414,5859,UNKNOWN,1,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2vs0104p/z2vs0104p_c1f.fits,z2vs0104p_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-19,1414.400024414,5859,UNKNOWN,1,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2vs0104p/z2vs0104p_c2f.fits,z2vs0104p_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-19,1414.400024414,5859,UNKNOWN,1,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2vs0104p/z2vs0104p_c3f.fits,z2vs0104p_c3f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-19,1414.400024414,5859,UNKNOWN,1,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2vs0104p/z2vs0104p_c4f.fits,z2vs0104p_c4f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-19,1414.400024414,5859,UNKNOWN,1,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2vs0104p/z2vs0104p_c5f.fits,z2vs0104p_c5f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-19,1414.400024414,5859,UNKNOWN,1,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2vs0105p/z2vs0105p_c0f.fits,z2vs0105p_c0f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-19,7833.596191406,5859,UNKNOWN,1,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2vs0105p/z2vs0105p_c1f.fits,z2vs0105p_c1f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-19,7833.596191406,5859,UNKNOWN,1,,,True,False,['NON_SPECTROSCOPIC: HRS']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/z2vs0105p/z2vs0105p_c2f.fits,z2vs0105p_c2f.fits,False,HRS,UNKNOWN,UNKNOWN,HD61421,1995-09-19,7833.596191406,5859,UNKNOWN,1,,,True,False,['NON_SPECTROSCOPIC: HRS']
